Agence,NomAgence,Référence,Type,Arrêt,Adresse,Ville,Secteur Inter.,Nom Client,Nom Technicien
0001,Agence Genas,AF259279,Ascenseur,Non,23 RUE DE LA CROIX DE L'ORME,ST ETIENNE,0006,FONDATION ARALIS - AO,Aurélien GUERIN
0001,Agence Genas,AF259280,Ascenseur,Non,23 RUE DE LA CROIX DE L'ORME,ST ETIENNE,0006,FONDATION ARALIS - AO,Aurélien GUERIN
0001,Agence Genas,AF259281,Ascenseur,Non,31 RUE DE LA BOURGOGNE,LYON,0057,FONDATION ARALIS - AO,Anouar BEN MESSAOUD
0001,Agence Genas,AF259282,Ascenseur,Non,33 RUE DE LA CORDIERE,SAINT PRIEST,0065,FONDATION ARALIS - AO,Khalil BELLAL
0001,Agence Genas,AF259283,Ascenseur,Non,15 RUE DU DAUPHINE,LYON,0057,FONDATION ARALIS - AO,Anouar BEN MESSAOUD
0001,Agence Genas,AF259284,Ascenseur,Non,94 RUE DEDIEU,VILLEURBANNE,0057,FONDATION ARALIS - AO,Anouar BEN MESSAOUD
0001,Agence Genas,AF259285,Ascenseur,Non,41 RUE DUQUESNE,LYON,0056,FONDATION ARALIS - AO,Yaya DOUCOURE 
0001,Agence Genas,AF259286,Ascenseur,Non,115 COURS EMILE ZOLA,VILLEURBANNE,0057,FONDATION ARALIS - AO,Anouar BEN MESSAOUD
0001,Agence Genas,AF259287,Ascenseur,Non,112 RUE GABRIEL PERI,SAINT ETIENNE,0006,FONDATION ARALIS - AO,Aurélien GUERIN
0001,Agence Genas,AF259288,Ascenseur,Non,102 AVENUE GENERAL FRERE ,LYON,0045,FONDATION ARALIS - AO,Mohamed BESSAFI
0001,Agence Genas,AF259289,Ascenseur,Non,19 RUE LIEUTENANT COLONEL GIRARD,LYON,0045,FONDATION ARALIS - AO,Mohamed BESSAFI
0001,Agence Genas,AF259290,Ascenseur,Oui,19 RUE LIEUTENANT COLONEL GIRARD,LYON,0045,FONDATION ARALIS - AO,Mohamed BESSAFI
0001,Agence Genas,AF259291,Ascenseur,Non,106 BOULEVARD YVES FARGE,LYON,0045,FONDATION ARALIS - AO,Mohamed BESSAFI
0001,Agence Genas,AF259292,Ascenseur,Non,41 RUE LASSAIGNE,SAINT ETIENNE,0006,FONDATION ARALIS - AO,Aurélien GUERIN
0001,Agence Genas,AF259293,Ascenseur,Non,43 RUE D'INKERMANN,LYON,0056,FONDATION ARALIS - AO,Yaya DOUCOURE 
0001,Agence Genas,AF259294,Ascenseur,Non,59 RUE JOANNES VALLET,VENISSIEUX,0065,FONDATION ARALIS - AO,Khalil BELLAL
0001,Agence Genas,AF259295,Ascenseur,Non,59 RUE JOANNES VALLET,VENISSIEUX,0065,FONDATION ARALIS - AO,Khalil BELLAL
0001,Agence Genas,AF259296,Ascenseur,Non,36 QUAI JAYR,LYON,0057,FONDATION ARALIS - AO,Anouar BEN MESSAOUD
0001,Agence Genas,AF259297,Ascenseur,Non,15 RUE JOUFFROY D'ABBANS ,LYON,0057,FONDATION ARALIS - AO,Anouar BEN MESSAOUD
0001,Agence Genas,AF259298,Ascenseur,Non,40 QUAI JEAN JACQUES ROUSSEAU,LA MULATIERE,0071,FONDATION ARALIS - AO,Kenzy CHABBI
0001,Agence Genas,AF259299,Ascenseur,Non,1 AVENUE DU CROTTAY,MEYZIEU,0070,FONDATION ARALIS - AO,Guillaume LANGLOIS
0001,Agence Genas,AF259300,Ascenseur,Non,52 RUE DES ANTONINS,VILLEURBANNE,0057,FONDATION ARALIS - AO,Anouar BEN MESSAOUD
0001,Agence Genas,AF259301,Ascenseur,Non,21 RUE VERLET HANUS,LYON,0057,FONDATION ARALIS - AO,Anouar BEN MESSAOUD
0001,Agence Genas,AF259302,Ascenseur,Non,230 A RUE ANDRE PHILIP,LYON,0057,FONDATION ARALIS - AO,Anouar BEN MESSAOUD
0001,Agence Genas,AF259303,Ascenseur,Oui,230 B  RUE ANDRE PHILIP,LYON,0057,FONDATION ARALIS - AO,Anouar BEN MESSAOUD
0001,Agence Genas,AF259304,Ascenseur,Non,27 AVENUE PAUL SANTY - HALL,LYON,0045,FONDATION ARALIS - AO,Mohamed BESSAFI
0001,Agence Genas,AF259305,Ascenseur,Non,27 AVENUE PAUL SANTY- COULOIR,LYON,0045,FONDATION ARALIS - AO,Mohamed BESSAFI
0001,Agence Genas,AF259306,Ascenseur,Non,33 B RUE NEY,LYON,0056,FONDATION ARALIS - AO,Yaya DOUCOURE 
0001,Agence Genas,AF259307,Ascenseur,Non,76 RUE NICOLAS GARNIER,VILLEURBANNE,0057,FONDATION ARALIS - AO,Anouar BEN MESSAOUD
0001,Agence Genas,AF259308,Ascenseur,Non,76 RUE NICOLAS GARNIER,VILLEURBANNE,0057,FONDATION ARALIS - AO,Anouar BEN MESSAOUD
0001,Agence Genas,AF259309,Ascenseur,Oui,76 RUE NICOLAS GARNIER,VILLEURBANNE,0057,FONDATION ARALIS - AO,Anouar BEN MESSAOUD
0001,Agence Genas,AF259310,Ascenseur,Non,123 RUE D'ANVERS,LYON,0045,FONDATION ARALIS - AO,Mohamed BESSAFI
0001,Agence Genas,AF259311,Ascenseur,Non,17 RUE PASTEUR,LYON,0045,FONDATION ARALIS - AO,Mohamed BESSAFI
0001,Agence Genas,AF259312,Ascenseur,Non,7 RUE YVONNE CHANU,VILLEURBANNE,0057,FONDATION ARALIS - AO,Anouar BEN MESSAOUD
0001,Agence Genas,AF259313,Ascenseur,Non,7 RUE YVONNE CHANU,VILLEURBANNE,0057,FONDATION ARALIS - AO,Anouar BEN MESSAOUD
0001,Agence Genas,AF259314,Ascenseur,Non,5 PLACE DE LA FERRANDIERE,LYON,0057,FONDATION ARALIS - AO,Anouar BEN MESSAOUD
0001,Agence Genas,AF259315,Ascenseur,Non,5B PLACE DE LA FERRANDIERE,LYON,0057,FONDATION ARALIS - AO,Anouar BEN MESSAOUD
0001,Agence Genas,AF259316,Ascenseur,Non,30 RUE CLAUDIUS PIONCHON,LYON,0057,FONDATION ARALIS - AO,Anouar BEN MESSAOUD
0001,Agence Genas,AF259317,Ascenseur,Non,185 RUE FRANCIS DE PRESSENSE,VILLEURBANNE,0057,FONDATION ARALIS - AO,Anouar BEN MESSAOUD
0001,Agence Genas,AF259318,Ascenseur,Non,185 RUE FRANCIS DE PRESSENSE,VILLEURBANNE,0057,FONDATION ARALIS - AO,Anouar BEN MESSAOUD
0001,Agence Genas,AF259319,Ascenseur,Non,185 RUE FRANCIS DE PRESSENSE,VILLEURBANNE,0057,FONDATION ARALIS - AO,Anouar BEN MESSAOUD
0001,Agence Genas,AF259320,Ascenseur,Non,10 RUE FELIX ROLLET,LYON,0057,FONDATION ARALIS - AO,Anouar BEN MESSAOUD
0001,Agence Genas,AF259321,Ascenseur,Non,10 RUE FELIX ROLLET,LYON,0057,FONDATION ARALIS - AO,Anouar BEN MESSAOUD
0001,Agence Genas,AF259322,Ascenseur,Non,10 RUE FELIX ROLLET,LYON,0057,FONDATION ARALIS - AO,Anouar BEN MESSAOUD
0001,Agence Genas,AF259323,Ascenseur,Non,10 RUE FELIX ROLLET,LYON,0057,FONDATION ARALIS - AO,Anouar BEN MESSAOUD
0001,Agence Genas,AF259324,Ascenseur,Non,10 RUE SAINT SIMON,LYON,0072,FONDATION ARALIS - AO,Nouredine BOUNAAS
0001,Agence Genas,AF259325,Ascenseur,Non,10 B RUE SAINT SIMON,LYON,0072,FONDATION ARALIS - AO,Nouredine BOUNAAS
0001,Agence Genas,AF259326,Ascenseur,Non,3 RUE DES TEMPLIERS,LYON,0056,FONDATION ARALIS - AO,Yaya DOUCOURE 
0001,Agence Genas,AF259332,Ascenseur,Non,5 RUE RASPAIL,ST FONS,0065,LES MOUSQUETAIRES,Khalil BELLAL
0001,Agence Genas,AF259333,Porte de garage,Non,79 RUE DU DAUPHINE,LYON,0021,MY DIGITAL SCHOOL ,Romain RICORDEAU 
0001,Agence Genas,AF259339,Ascenseur,Non,121 alée des roseaux,MARENNES,0070,SDC CAP VERDURE 2,Guillaume LANGLOIS
0001,Agence Genas,AF259345,Ascenseur,Non,15 AVENUE FOCH,STE FOY LES LYON,0071,SDC FOCH LA SALETTE,Kenzy CHABBI
0001,Agence Genas,AF259346,Ascenseur,Non,17 AVENUE FOCH,STE FOY LES LYON,0071,SDC FOCH LA SALETTE,Kenzy CHABBI
0001,Agence Genas,AF259347,Ascenseur,Non,19 AVENUE FOCH,STE FOY LES LYON,0071,SDC FOCH LA SALETTE,Kenzy CHABBI
0001,Agence Genas,AF259348,Ascenseur,Non,21 AVENUE FOCH,STE FOY LES LYON,0071,SDC FOCH LA SALETTE,Kenzy CHABBI
0001,Agence Genas,AF259349,Ascenseur,Non,23 AVENUE FOCH,STE FOY LES LYON,0071,SDC FOCH LA SALETTE,Kenzy CHABBI
0001,Agence Genas,AF259350,Ascenseur,Non,25 AVENUE FOCH,STE FOY LES LYON,0071,SDC FOCH LA SALETTE,Kenzy CHABBI
0001,Agence Genas,AF259351,Ascenseur,Non,27 AVENUE FOCH,STE FOY LES LYON,0071,SDC FOCH LA SALETTE,Kenzy CHABBI
0001,Agence Genas,AF259352,Ascenseur,Non,29 AVENUE FOCH,STE FOY LES LYON,0071,SDC FOCH LA SALETTE,Kenzy CHABBI
0001,Agence Genas,AF259353,Ascenseur,Non,31 AVENUE FOCH,STE FOY LES LYON,0071,SDC FOCH LA SALETTE,Kenzy CHABBI
0001,Agence Genas,AF259354,Ascenseur,Non,33 AVENUE FOCH,STE FOY LES LYON,0071,SDC FOCH LA SALETTE,Kenzy CHABBI
0001,Agence Genas,AF259355,Ascenseur,Non,35 AVENUE FOCH,STE FOY LES LYON,0071,SDC FOCH LA SALETTE,Kenzy CHABBI
0001,Agence Genas,AF259360,Ascenseur,Non,6 RUE LOUIS BLANC,ST FONS,0065,LES MOUSQUETAIRES,Khalil BELLAL
0001,Agence Genas,AF259367,Barrière Levante,Non,Rue Saint Simon,LYON,0021,GREENOPOLIS D01-D02,Romain RICORDEAU 
0001,Agence Genas,AF259368,Ascenseur,Non,11 RUE DU RHONE,LYON,0045,CASA BELLA,Mohamed BESSAFI
0001,Agence Genas,AF259369,Ascenseur,Non,43 RUE DU COMMANDANT AYASSE,LYON,0045,CASA BELLA,Mohamed BESSAFI
0001,Agence Genas,AF259370,Ascenseur,Non,47 RUE DU COMMANDANT AYASSE,LYON,0045,CASA BELLA,Mohamed BESSAFI
0001,Agence Genas,AF259371,Ascenseur,Non,8 RUE DES ARCHERS,LYON,0056,8 RUE DES ARCHERS,Yaya DOUCOURE 
0001,Agence Genas,AF259372,EPMR elevtr pr pers a mobilité reduite,Non,27 BOULEVARD DE L EUROPE,OULLINS,0071,27 BOULEVARD DE L EUROPE,Kenzy CHABBI
0001,Agence Genas,AF259373,Ascenseur,Non,153 RUE PIERRE CORNEILLE,LYON,0053,LES ISSAMBRES,Christopher WILTORD
0001,Agence Genas,AF259374,Ascenseur,Non,QUAI RAMBAUD,LYON,0056,Riverside Collection Operations GmbH,Yaya DOUCOURE 
0001,Agence Genas,AF259380,Porte de garage,Non,74 BOULEVARD DE L'EUROPE,PIERRE BENITE,0073,LE MOSAICA,Yann GENIEIS
0001,Agence Genas,AF259393,Ascenseur,Non,13 RUE SAINT LAZARE,LYON,0045,LES TROIS PIERRES ,Mohamed BESSAFI
0001,Agence Genas,AF259400,Ascenseur,Non,10 RUE BOURGELAT,LYON,0056,SDC BOURGELAT 10,Yaya DOUCOURE 
0001,Agence Genas,AF259408,Ascenseur,Non,28 RUE RANCY,LYON,0053,LYON PART DIEU 1,Christopher WILTORD
0001,Agence Genas,AF259409,Ascenseur,Non,28 RUE RANCY,LYON,0053,LYON PART DIEU 1,Christopher WILTORD
0001,Agence Genas,AF259421,Porte automatique,Non,30 COURS RICHARD VITTON,MONTCHAT,0073,EUROFINS,Yann GENIEIS
0001,Agence Genas,AF259422,Porte automatique,Non,30 COURS RICHARD VITTON,LYON,0073,EUROFINS,Yann GENIEIS
0001,Agence Genas,AF259424,Porte de garage,Non,26 rue Louis Blanc,ST FONS,0073,LES JARDINS DE SAINT FONS,Yann GENIEIS
0001,Agence Genas,AF259434,Portail,Non,47 Avenue Esquirol,LYON,0021,SDC LE MONTAIGNE,Romain RICORDEAU 
0001,Agence Genas,AF259441,Elévateur,Non,43 CHEMIN DE LA HALTE DU MERIDIEN,CHARBONNIERES LES BAINS,0006,M. ET MME BRUWIER,Aurélien GUERIN
0001,Agence Genas,AF259443,Ascenseur,Non,74 BOULEVARD DE L'EUROPE,PIERRE BENITE,0071,LE MOSAICA,Kenzy CHABBI
0001,Agence Genas,AF259444,Ascenseur,Non,74 BOULEVARD DE L'EUROPE,PIERRE BENITE,0071,LE MOSAICA,Kenzy CHABBI
0001,Agence Genas,AF259445,Ascenseur,Non,19 PLACE LOUIS PRADEL,LYON,0056,COMISSARIAT 1-4,Yaya DOUCOURE 
0001,Agence Genas,AF259446,Ascenseur,Non,19 PLACE LOUIS PRADEL,LYON,0056,COMISSARIAT 1-4,Yaya DOUCOURE 
0001,Agence Genas,AF259447,Plate-Forme,Non,19 PLACE LOUIS PRADEL,LYON,0056,COMISSARIAT 1-4,Yaya DOUCOURE 
0001,Agence Genas,AF259065,Ascenseur,Non,25 Montée de Castellane,RILLIEUX LA PAPE,0027,ECOLE CASTELLANE ELEMENTAIRE,Luc CHAROLLAIS
0001,Agence Genas,AF259461,Ascenseur,Non,51 COURS VITTON,LYON,0056,SDC 51 COURS VITTON,Yaya DOUCOURE 
0001,Agence Genas,AF259480,Portail,Non,388 RUE ANTOINE PINAY,GENAS,0021,NOMADE BREWERY,Romain RICORDEAU 
0001,Agence Genas,AF259481,Porte sectionnelle,Non,388 RUE ANTOINE PINAY,GENAS,0021,NOMADE BREWERY,Romain RICORDEAU 
0001,Agence Genas,AF259482,Porte sectionnelle,Non,388 RUE ANTOINE PINAY,GENAS,0021,NOMADE BREWERY,Romain RICORDEAU 
0001,Agence Genas,AF259490,Ascenseur,Non,62 RUE DU COLOMBIER,LYON,0045,LE COLOMBIER,Mohamed BESSAFI
0001,Agence Genas,AF259491,Ascenseur,Non,64 RUE DU COLOMBIER,LYON,0045,LE COLOMBIER,Mohamed BESSAFI
0001,Agence Genas,AF259492,Ascenseur,Non,39 BOULEVARD DES BELGES,LYON,0056,SDC 39 - 41 BOULEVARD DES BELGES,Yaya DOUCOURE 
0001,Agence Genas,AF259495,Portail,Non,12 RUE D'ARSONVAL,CHASSIEU,0058,PEDERSEN CARBURE ET DIAMANT,Olivier VUILLAUME 
0001,Agence Genas,AF259496,Ascenseur,Non,39 BOULEVARD DES BELGES,LYON,0056,SDC 39 - 41 BOULEVARD DES BELGES,Yaya DOUCOURE 
0001,Agence Genas,AF259497,Ascenseur,Non,41 BOULEVARD DES BELGES,LYON,0056,SDC 39 - 41 BOULEVARD DES BELGES,Yaya DOUCOURE 
0001,Agence Genas,AF259498,Ascenseur,Non,41 BOULEVARD DES BELGES,LYON,0056,SDC 39 - 41 BOULEVARD DES BELGES,Yaya DOUCOURE 
0001,Agence Genas,AF259502,Ascenseur,Non,52 RUE PROFESSEUR DEPERET,TASSIN LA DEMI LUNE,0006,SDC CASA ROSA,Aurélien GUERIN
0001,Agence Genas,AF259503,Ascenseur,Non,54 RUE PROFESSEUR DEPERET,TASSIN LA DEMI LUNE,0006,SDC CASA ROSA,Aurélien GUERIN
0001,Agence Genas,AF259504,Ascenseur,Non,13 RUE LORTET,LYON,0045,RESIDENCE MEGARA,Mohamed BESSAFI
0001,Agence Genas,AF259506,Porte de garage,Non,9/9BIS RUE EDOUARD VAILLANT,VILLEURBANNE,0021,SDC COEUR VAILLANT,Romain RICORDEAU 
0001,Agence Genas,AF259510,Ascenseur,Non,3 RUE ROGER SALENGRO,VENISSIEUX,0065,INLI AURA - LOT 3 - AO 2026,Khalil BELLAL
0001,Agence Genas,AF259511,Ascenseur,Non,3 RUE ROGER SALENGRO,VENISSIEUX,0065,INLI AURA - LOT 3 - AO 2026,Khalil BELLAL
0001,Agence Genas,AF259512,Ascenseur,Non,3 RUE ROGER SALENGRO,VENISSIEUX,0065,INLI AURA - LOT 3 - AO 2026,Khalil BELLAL
0001,Agence Genas,AF259513,Ascenseur,Non,3 RUE ROGER SALENGRO,VENISSIEUX,0065,INLI AURA - LOT 3 - AO 2026,Khalil BELLAL
0001,Agence Genas,AF259514,Ascenseur,Non,3 RUE ROGER SALENGRO,VENISSIEUX,0065,INLI AURA - LOT 3 - AO 2026,Khalil BELLAL
0001,Agence Genas,AF259515,Ascenseur,Non,3 RUE ROGER SALENGRO,VENISSIEUX,0065,INLI AURA - LOT 3 - AO 2026,Khalil BELLAL
0001,Agence Genas,AF259516,Ascenseur,Non,3 RUE ROGER SALENGRO,VENISSIEUX,0065,INLI AURA - LOT 3 - AO 2026,Khalil BELLAL
0001,Agence Genas,AF259517,Ascenseur,Non,3 RUE ROGER SALENGRO,VENISSIEUX,0065,INLI AURA - LOT 3 - AO 2026,Khalil BELLAL
0001,Agence Genas,AF259518,Ascenseur,Non,3 RUE ROGER SALENGRO,VENISSIEUX,0065,INLI AURA - LOT 3 - AO 2026,Khalil BELLAL
0001,Agence Genas,AF259519,Ascenseur,Non,3 RUE ROGER SALENGRO,VENISSIEUX,0065,INLI AURA - LOT 3 - AO 2026,Khalil BELLAL
0001,Agence Genas,AF259520,Ascenseur,Non,3 RUE ROGER SALENGRO,VENISSIEUX,0065,INLI AURA - LOT 3 - AO 2026,Khalil BELLAL
0001,Agence Genas,AF259521,Ascenseur,Non,3 RUE ROGER SALENGRO,VENISSIEUX,0065,INLI AURA - LOT 3 - AO 2026,Khalil BELLAL
0001,Agence Genas,AF259523,Ascenseur,Non,1 ALLEE DES ACACIAS,VENISSIEUX,0065,INLI AURA - LOT 3 - AO 2026,Khalil BELLAL
0001,Agence Genas,AF259524,Ascenseur,Non,3 ALLEE DES ACACIAS,VENISSIEUX,0065,INLI AURA - LOT 3 - AO 2026,Khalil BELLAL
0001,Agence Genas,AF259525,Ascenseur,Non,5 ALLEE DES ACACIAS,VENISSIEUX,0065,INLI AURA - LOT 3 - AO 2026,Khalil BELLAL
0001,Agence Genas,AF259526,Ascenseur,Non,7 ALLEE DES ACACIAS,VENISSIEUX,0065,INLI AURA - LOT 3 - AO 2026,Khalil BELLAL
0001,Agence Genas,AF259527,Ascenseur,Non,9 ALLEE DES ACACIAS,VENISSIEUX,0065,INLI AURA - LOT 3 - AO 2026,Khalil BELLAL
0001,Agence Genas,AF259528,Ascenseur,Non,30 ALLEE DES ACACIAS,VENISSIEUX,0065,INLI AURA - LOT 3 - AO 2026,Khalil BELLAL
0001,Agence Genas,AF259529,Ascenseur,Non,44 RUE ALFRED DE VIGNY,ST PRIEST,0065,INLI AURA - LOT 3 - AO 2026,Khalil BELLAL
0001,Agence Genas,AF259530,Ascenseur,Non,46 RUE ALFRED DE VIGNY,ST PRIEST ,0065,INLI AURA - LOT 3 - AO 2026,Khalil BELLAL
0001,Agence Genas,AF259531,Ascenseur,Non,7 AVENUE DE VANDOREN,NEUVILLE SUR SAONE,0070,INLI AURA - LOT 3 - AO 2026,Guillaume LANGLOIS
0001,Agence Genas,AF259532,Ascenseur,Non,5 AVENUE DE VANDOREN,NEUVILLE SUR SAONE,0070,INLI AURA - LOT 3 - AO 2026,Guillaume LANGLOIS
0001,Agence Genas,AF259534,Ascenseur,Non,22 AVENUE FRANCIS DE PRESSENSE,VENISSIEUX,0065,INLI AURA - LOT 3 - AO 2026,Khalil BELLAL
0001,Agence Genas,AF259535,Ascenseur,Non,323 CHEMIN DES BRUYERES,CALUIRE ET CUIRE,0047,INLI AURA - LOT 3 - AO 2026,Nefis ALIOUCHE
0001,Agence Genas,AF259536,Ascenseur,Non,24 CHEMIN DE CHARRIERE BLANCHE,ECULLY,0006,INLI AURA - LOT 3 - AO 2026,Aurélien GUERIN
0001,Agence Genas,AF259537,Ascenseur,Non,24 CHEMIN DE CHARRIERE BLANCHE,ECULLY,0006,INLI AURA - LOT 3 - AO 2026,Aurélien GUERIN
0001,Agence Genas,AF259538,Ascenseur,Non,26 RUE ETIENNE DOLET,ST FONS,0065,INLI AURA - LOT 3 - AO 2026,Khalil BELLAL
0001,Agence Genas,AF259539,Ascenseur,Non,4 RUE PROFESSEUR CALMETTE,VENISSIEUX,0065,INLI AURA - LOT 3 - AO 2026,Khalil BELLAL
0001,Agence Genas,AF259540,Ascenseur,Non,17 AVENUE DU VAL DE SAONE,SATHONAY CAMP,0070,INLI AURA - LOT 3 - AO 2026,Guillaume LANGLOIS
0001,Agence Genas,AF259541,Ascenseur,Non,3 RUE DE LA CORDIERE,ST PRIEST,0065,INLI AURA - LOT 3 - AO 2026,Khalil BELLAL
0001,Agence Genas,AF259542,Ascenseur,Non,3 ALLEE PAUL DELORME,SATHONAY CAMP,0070,INLI AURA - LOT 3 - AO 2026,Guillaume LANGLOIS
0001,Agence Genas,AF259543,Ascenseur,Non,34/36 JEAN MOULIN,CALUIRE ET CUIRE,0047,INLI AURA - LOT 3 - AO 2026,Nefis ALIOUCHE
0001,Agence Genas,AF259544,Ascenseur,Non,70-76 RUE ARISTIDE BRIAND,ST PRIEST,0065,INLI AURA - LOT 3 - AO 2026,Khalil BELLAL
0001,Agence Genas,AF259545,Ascenseur,Non,70-76 RUE ARISTIDE BRIAND,ST PRIEST,0065,INLI AURA - LOT 3 - AO 2026,Khalil BELLAL
0001,Agence Genas,AF259546,Ascenseur,Non,24 RUE DES RAZES,FEYZIN,0065,INLI AURA - LOT 3 - AO 2026,Khalil BELLAL
0001,Agence Genas,AF259547,Ascenseur,Non,23 RUE FINE,FEYZIN,0065,INLI AURA - LOT 3 - AO 2026,Khalil BELLAL
0001,Agence Genas,AF259548,Ascenseur,Non,7 BIS RUE JEAN MARIE VIANNEY,ECULLY,0006,INLI AURA - LOT 3 - AO 2026,Aurélien GUERIN
0001,Agence Genas,AF259549,Ascenseur,Non,74 AVENUE JEAN JAURES,ST FONS,0065,INLI AURA - LOT 3 - AO 2026,Khalil BELLAL
0001,Agence Genas,AF259550,Ascenseur,Non,38 AVENUE GENERAL BROSSET ,TASSIN LA DEMI LUNE,0006,INLI AURA - LOT 3 - AO 2026,Aurélien GUERIN
0001,Agence Genas,AF259551,Ascenseur,Non,40 AVENUE GENERAL BROSSET ,TASSIN LA DEMI LUNE,0006,INLI AURA - LOT 3 - AO 2026,Aurélien GUERIN
0001,Agence Genas,AF259552,Ascenseur,Non,42 AVENUE GENERAL BROSSET ,TASSIN LA DEMI LUNE,0006,INLI AURA - LOT 3 - AO 2026,Aurélien GUERIN
0001,Agence Genas,AF259553,Ascenseur,Non,44 AVENUE GENERAL BROSSET ,TASSIN LA DEMI LUNE,0006,INLI AURA - LOT 3 - AO 2026,Aurélien GUERIN
0001,Agence Genas,AF259555,Ascenseur,Non,39 RUE DE LA REPUBLIQUE,DECINES CHARPIEU,0070,LA VILLA BRENIER,Guillaume LANGLOIS
0001,Agence Genas,AF259556,Ascenseur,Non,6 CHEMIN DU PEU,MORNANT,0006,LE BEAUCHAMP,Aurélien GUERIN
0001,Agence Genas,AF259557,Ascenseur,Non,SDC 131 AVENUE DE SAXE,LYON,0045,SDC 131 AVENUE DE SAXE,Mohamed BESSAFI
0001,Agence Genas,AF259558,Ascenseur,Non,25 RUE DOUAUMONT,VILLEURBANNE,0027,SDC RESIDENCE PARALLELES,Luc CHAROLLAIS
0001,Agence Genas,AF259559,Ascenseur,Non,27 RUE DOUAUMONT,VILLEURBANNE,0027,SDC RESIDENCE PARALLELES,Luc CHAROLLAIS
0001,Agence Genas,AF259560,Portail,Non,1-11 RUE JEAN PAUL CHARRA,Vaulx en Velin,0021,SDC LE VERT HORIZON,Romain RICORDEAU 
0001,Agence Genas,AF259561,Portail,Non,1-11 RUE JEAN PAUL CHARRA,Vaulx en Velin,0021,SDC LE VERT HORIZON,Romain RICORDEAU 
0001,Agence Genas,AF259562,Portail,Non,1-11 RUE JEAN PAUL CHARRA,Vaulx en Velin,0021,SDC LE VERT HORIZON,Romain RICORDEAU 
0001,Agence Genas,AF259563,Portail,Non,1-11 RUE JEAN PAUL CHARRA,Vaulx en Velin,0021,SDC LE VERT HORIZON,Romain RICORDEAU 
0001,Agence Genas,AF259564,Portail,Non,1-11 RUE JEAN PAUL CHARRA,Vaulx en Velin,0021,SDC LE VERT HORIZON,Romain RICORDEAU 
0001,Agence Genas,AF259565,Portail,Non,1-11 RUE JEAN PAUL CHARRA,Vaulx en Velin,0021,SDC LE VERT HORIZON,Romain RICORDEAU 
0001,Agence Genas,AF259566,Portail,Non,1-11 RUE JEAN PAUL CHARRA,Vaulx en Velin,0021,SDC LE VERT HORIZON,Romain RICORDEAU 
0001,Agence Genas,AF259567,Portail,Non,1-11 RUE JEAN PAUL CHARRA,Vaulx en Velin,0021,SDC LE VERT HORIZON,Romain RICORDEAU 
0001,Agence Genas,AF259574,Porte sectionnelle motorisée,Non,2 RUE RENAN,LYON,0021,LE PRADO,Romain RICORDEAU 
0001,Agence Genas,AF259575,Rideau métallique,Non,255 ROUTE DE VIENNE,LYON,0073,CENTRE SCOLAIRE LA XAVIERE,Yann GENIEIS
0001,Agence Genas,AF259576,Rideau métallique,Non,255 ROUTE DE VIENNE,LYON,0073,CENTRE SCOLAIRE LA XAVIERE,Yann GENIEIS
0001,Agence Genas,AF259577,Rideau métallique,Non,9 RUE DU PROFESSEUR,LYON,0073,CENTRE SCOLAIRE LA XAVIERE,Yann GENIEIS
0001,Agence Genas,AF259578,Rideau métallique,Non,9 RUE DU PROFESSEUR,LYON,0073,CENTRE SCOLAIRE LA XAVIERE,Yann GENIEIS
0001,Agence Genas,AF259579,Rideau métallique,Non,9 RUE DU PROFESSEUR ,LYON,0073,CENTRE SCOLAIRE LA XAVIERE,Yann GENIEIS
0001,Agence Genas,AF259580,Rideau métallique,Non,9 RUE DU PROFESSEUR ,LYON,0073,CENTRE SCOLAIRE LA XAVIERE,Yann GENIEIS
0001,Agence Genas,AF259582,Barrière Levante,Non,2 RUE JEAN BOUIN,LYON,0021,SCI PARKING JDL,Romain RICORDEAU 
0001,Agence Genas,AF259583,Barrière Levante,Non,2 RUE JEAN BOUIN,LYON,0021,SCI PARKING JDL,Romain RICORDEAU 
0001,Agence Genas,AF259584,Barrière Levante,Non,2 RUE JEAN BOUIN,LYON,0021,SCI PARKING JDL,Romain RICORDEAU 
0001,Agence Genas,AF259585,Portail,Non,2 RUE JEAN BOUIN,LYON,0021,SCI PARKING JDL,Romain RICORDEAU 
0001,Agence Genas,AF259586,Portail,Non,2 RUE JEAN BOUIN,LYON,0021,SCI PARKING JDL,Romain RICORDEAU 
0001,Agence Genas,AF259587,Porte de garage,Non,2 RUE JEAN BOUIN,LYON,0021,SCI PARKING JDL,Romain RICORDEAU 
0001,Agence Genas,AF259588,Porte de garage,Non,2 RUE JEAN BOUIN,LYON,0021,SCI PARKING JDL,Romain RICORDEAU 
0001,Agence Genas,AF259589,Portail,Non,2 RUE JEAN BOUIN,LYON,0021,SCI PARKING JDL,Romain RICORDEAU 
0001,Agence Genas,AF259590,Portail,Non,60 CHEMIN DE REVAISON,ST PRIEST,0021,INTIM'EAST B,Romain RICORDEAU 
0001,Agence Genas,AF259591,Chaise,Non,7 RUE LOUIS JOUVET,GENAS,0070,M ET MME DELOY SUZANNE ET JEAN,Guillaume LANGLOIS
0001,Agence Genas,AF259605,Ascenseur,Non,10 AVENUE DES CANUTS,VAULX EN VELIN,0047,IMMEUBLE LE WOOPA,Nefis ALIOUCHE
0001,Agence Genas,AF259606,Ascenseur,Non,10 AVENUE DES CANUTS,VAULX EN VELIN,0047,IMMEUBLE LE WOOPA,Nefis ALIOUCHE
