Agence,NomAgence,Référence,Type,Arrêt,Adresse,Ville,Secteur Inter.,Nom Client,Nom Technicien,adresse_complete,longitude,latitude
2,"Agence Fontaine, contrat AFEO",AF226781,Porte piétonne,Non,rue Victor Hugo,LES ABRETS EN DAUPHINE,62,Hermes - Les Abrets,Olivier VUILLAUME ,"rue Victor Hugo, LES ABRETS EN DAUPHINE, France",5.5917826,45.5543195
2,"Agence Fontaine, contrat AFEO",CM 000 056,EPMR elevtr pr pers a mobilité reduite,Non,240 Chemin de la Résistance,BEAUREPAIRE,30,Monsieur et Madame MANDON,Karim MOKNECHE,"240 Chemin de la Résistance, BEAUREPAIRE, France",5.048178,45.342706
2,"Agence Fontaine, contrat AFEO",AF226800,Ascenseur,Non,641 avenue de la République,GUILHERAND GRANGES,30,HOTEL ALPES CEVENNES,Karim MOKNECHE,"641 avenue de la République, GUILHERAND GRANGES, France",4.8752803,44.9352339
2,"Agence Fontaine, contrat AFEO",AF226815,Porte automatique,Non,115 avenue de Saint Martin,SALLANCHES,54,VILLE DE SALLANCHES ,Kalifa DIOMANDE,"115 avenue de Saint Martin, SALLANCHES, France",6.632798,45.936283
2,"Agence Fontaine, contrat AFEO",AF226816,Porte automatique,Non,115 avenue de Saint Martin,SALLANCHES,54,VILLE DE SALLANCHES ,Kalifa DIOMANDE,"115 avenue de Saint Martin, SALLANCHES, France",6.632798,45.936283
2,"Agence Fontaine, contrat AFEO",AF226879,Ascenseur,Non,ZI - LA BARONNIE ,PONT DE BEAUVOISIN,74,SCI LE CHALET ,Julien TETU,"ZI - LA BARONNIE , PONT DE BEAUVOISIN, France",5.6895058,45.5288031
2,"Agence Fontaine, contrat AFEO",AF226880,EPMR elevtr pr pers a mobilité reduite,Non,116 COURS DE LA LIBERATION ,GRENOBLE ,52,KYRIAD GRENOBLE ,Martin DO NASCIMENTO,"116 COURS DE LA LIBERATION , GRENOBLE , France",5.7150427,45.1758753
2,"Agence Fontaine, contrat AFEO",AF226884,Porte de garage,Non,534 MONTEE DE LA CREUSE ,JARRIE,33,SDC Le Petit Crey ,Roman NOIREZ,"534 MONTEE DE LA CREUSE , JARRIE, France",5.741896,45.1017315
2,"Agence Fontaine, contrat AFEO",AF226899,Parking automatisé,Non,6 Avenue Aristide Briand,FONTAINE,33,BOTICELLI,Roman NOIREZ,"6 Avenue Aristide Briand, FONTAINE, France",5.6914855,45.1899219
2,"Agence Fontaine, contrat AFEO",AF226900,Parking automatisé,Non,6 avenue Aristide Briand ,FONTAINE,33,BOTICELLI,Roman NOIREZ,"6 avenue Aristide Briand , FONTAINE, France",5.6914855,45.1899219
2,"Agence Fontaine, contrat AFEO",AF226901,Parking automatisé,Non,6 avenue Aristide Briand ,FONTAINE,33,BOTICELLI,Roman NOIREZ,"6 avenue Aristide Briand , FONTAINE, France",5.6914855,45.1899219
2,"Agence Fontaine, contrat AFEO",AF226902,Parking automatisé,Non,6 avenue Aristide Briand ,FONTAINE,33,BOTICELLI,Roman NOIREZ,"6 avenue Aristide Briand , FONTAINE, France",5.6914855,45.1899219
2,"Agence Fontaine, contrat AFEO",AF226903,Parking automatisé,Non,6 avenue Aristide Briand ,FONTAINE,33,BOTICELLI,Roman NOIREZ,"6 avenue Aristide Briand , FONTAINE, France",5.6914855,45.1899219
2,"Agence Fontaine, contrat AFEO",AF226904,Parking automatisé,Non,6 Avenue Aristide Briand ,FONTAINE,33,BOTICELLI,Roman NOIREZ,"6 Avenue Aristide Briand , FONTAINE, France",5.6914855,45.1899219
2,"Agence Fontaine, contrat AFEO",AF226905,Parking automatisé,Non,6 avenue Aristide Briand ,FONTAINE,33,BOTICELLI,Roman NOIREZ,"6 avenue Aristide Briand , FONTAINE, France",5.6914855,45.1899219
2,"Agence Fontaine, contrat AFEO",AF226906,Parking automatisé,Non,6 avenue Aristide Briand ,FONTAINE,33,BOTICELLI,Roman NOIREZ,"6 avenue Aristide Briand , FONTAINE, France",5.6914855,45.1899219
2,"Agence Fontaine, contrat AFEO",AF226907,Parking automatisé,Non,6 avenue Aristide Briand ,FONTAINE,33,BOTICELLI,Roman NOIREZ,"6 avenue Aristide Briand , FONTAINE, France",5.6914855,45.1899219
2,"Agence Fontaine, contrat AFEO",AF226908,Parking automatisé,Non,9 avenue Aristide Briand ,FONTAINE,33,BOTICELLI,Roman NOIREZ,"9 avenue Aristide Briand , FONTAINE, France",5.6914855,45.1899219
2,"Agence Fontaine, contrat AFEO",AF226909,Parking automatisé,Non,6 avenue Aristide Briand,FONTAINE,33,BOTICELLI,Roman NOIREZ,"6 avenue Aristide Briand, FONTAINE, France",5.6914855,45.1899219
2,"Agence Fontaine, contrat AFEO",AF226910,Parking automatisé,Non,6 avenue Aristide Briand ,FONTAINE,33,BOTICELLI,Roman NOIREZ,"6 avenue Aristide Briand , FONTAINE, France",5.6914855,45.1899219
2,"Agence Fontaine, contrat AFEO",AF226911,Parking automatisé,Non,6 avenue Aristide Briand ,FONTAINE,33,BOTICELLI,Roman NOIREZ,"6 avenue Aristide Briand , FONTAINE, France",5.6914855,45.1899219
2,"Agence Fontaine, contrat AFEO",AF226912,Parking automatisé,Non,6 avenue Aristide Briand ,FONTAINE,33,BOTICELLI,Roman NOIREZ,"6 avenue Aristide Briand , FONTAINE, France",5.6914855,45.1899219
2,"Agence Fontaine, contrat AFEO",AF226913,Parking automatisé,Non,6 avenue Aristide Briand ,FONTAINE,33,BOTICELLI,Roman NOIREZ,"6 avenue Aristide Briand , FONTAINE, France",5.6914855,45.1899219
2,"Agence Fontaine, contrat AFEO",AF226914,Parking automatisé,Non,6 avenue Aristide Briand ,FONTAINE,33,BOTICELLI,Roman NOIREZ,"6 avenue Aristide Briand , FONTAINE, France",5.6914855,45.1899219
2,"Agence Fontaine, contrat AFEO",AF226915,Parking automatisé,Non,6 avenue Aristide Briand ,FONTAINE,33,BOTICELLI,Roman NOIREZ,"6 avenue Aristide Briand , FONTAINE, France",5.6914855,45.1899219
2,"Agence Fontaine, contrat AFEO",AF226954,Rideau métallique,Non,"1, Chemin de la Croix Rouge ",ANNECY,54, LP PROMOTION ,Kalifa DIOMANDE,"1, Chemin de la Croix Rouge , ANNECY, France",6.1184689,45.8947222
2,"Agence Fontaine, contrat AFEO",AF226957,Porte de garage,Non,35 RUE DE LA MAIRIE ,ST ETIENNE DE CROSSEY,22,SDC LE RELAIS DE LA MARMOTTE,Jean-Paul SCARINGELLA,"35 RUE DE LA MAIRIE , ST ETIENNE DE CROSSEY, France",5.6450491,45.3787477
2,"Agence Fontaine, contrat AFEO",AF236959,Porte de garage,Non,138 Route de la Douane,SAUVERNY,12,S 552 - SDC SAUVERNY VILLAGE,Heithem ABID,"138 Route de la Douane, SAUVERNY, France",6.115547,46.314963
2,"Agence Fontaine, contrat AFEO",AF226963,EPMR elevtr pr pers a mobilité reduite,Non,COURCHEVEL 1850,COURCHEVEL ,29,LE CAMP DE BASE ,Houssam BOUAZIZ,"COURCHEVEL 1850, COURCHEVEL , France",6.6340809,45.415187
2,"Agence Fontaine, contrat AFEO",AF237014,Ascenseur,Non,RUE DE LA SCIERIE ,VILLARD BONNOT,33,LPV LOGEMENT DU PAYS DE VIZILLE,Roman NOIREZ,"RUE DE LA SCIERIE , VILLARD BONNOT, France",5.908474,45.2576555
2,"Agence Fontaine, contrat AFEO",AF237032,Ascenseur,Non,"584, Avenue d'Uriage ",VAULNAVEYS LE HAUT,52,MAIRIE DE VAULNAVEYS LE HAUT ,Martin DO NASCIMENTO,"584, Avenue d'Uriage , VAULNAVEYS LE HAUT, France",5.8111884,45.119162
2,"Agence Fontaine, contrat AFEO",AF237038,EPMR elevtr pr pers a mobilité reduite,Non,10 Bis rue de la Cécile,VALENCE,30,SNEF ORANGE ASCENSEURS DROME - ARDECHE,Karim MOKNECHE,"10 Bis rue de la Cécile, VALENCE, France",4.888383,44.922717
2,"Agence Fontaine, contrat AFEO",HC237041,Porte sectionnelle,Non,3 Rue des Abattoirs ,ST EGREVE,33,HOMEBOX,Roman NOIREZ,"3 Rue des Abattoirs , ST EGREVE, France",5.6652996,45.24055
2,"Agence Fontaine, contrat AFEO",AM27932X,Ascenseur,Non,10 BIS RUE DE LA CECILE,VALENCE,30,SNEF ORANGE ASCENSEURS DROME - ARDECHE,Karim MOKNECHE,"10 BIS RUE DE LA CECILE, VALENCE, France",4.888383,44.922717
2,"Agence Fontaine, contrat AFEO",AM27933X,Ascenseur,Non,10 BIS RUE DE LA CECILE,VALENCE,30,SNEF ORANGE ASCENSEURS DROME - ARDECHE,Karim MOKNECHE,"10 BIS RUE DE LA CECILE, VALENCE, France",4.888383,44.922717
2,"Agence Fontaine, contrat AFEO",AF237050,Monte-Charge,Non,10 BIS RUE DE LA CECILE,VALENCE,30,SNEF ORANGE ASCENSEURS DROME - ARDECHE,Karim MOKNECHE,"10 BIS RUE DE LA CECILE, VALENCE, France",4.888383,44.922717
2,"Agence Fontaine, contrat AFEO",AF237053,EPMR elevtr pr pers a mobilité reduite,Non,10 CHEMIN DE LA MANCHE,MONTELIMAR,30,SNEF ORANGE ASCENSEURS DROME - ARDECHE,Karim MOKNECHE,"10 CHEMIN DE LA MANCHE, MONTELIMAR, France",4.7527094,44.5648229
2,"Agence Fontaine, contrat AFEO",AF237058,Portail,Non,138 Route de la Douane,SAUVERNY,12,S 552 - SDC SAUVERNY VILLAGE,Heithem ABID,"138 Route de la Douane, SAUVERNY, France",6.115547,46.314963
2,"Agence Fontaine, contrat AFEO",AF237086,Ascenseur,Non,Route de Meyrin ,FERNEY VOLTAIRE,12,ESPACE CANDIDE ,Heithem ABID,"Route de Meyrin , FERNEY VOLTAIRE, France",6.1036822,46.2494895
2,"Agence Fontaine, contrat AFEO",AF237087,Portail,"Oui, Travaux",18 Rue Vincent D'indy ,TOURNON SUR RHONE,30,RESIDENCE AMAYA ,Karim MOKNECHE,"18 Rue Vincent D'indy , TOURNON SUR RHONE, France",4.8386886,45.0604133
2,"Agence Fontaine, contrat AFEO",AF237088,Portail,Non,18 Rue Vincent D'Indy ,TOURNON SUR RHONE,30,RESIDENCE AMAYA ,Karim MOKNECHE,"18 Rue Vincent D'Indy , TOURNON SUR RHONE, France",4.8386886,45.0604133
2,"Agence Fontaine, contrat AFEO",AF237109,Porte sectionnelle motorisée,Non,3 Rue des Abattoirs,ST EGREVE,33,HOMEBOX ,Roman NOIREZ,"3 Rue des Abattoirs, ST EGREVE, France",5.6652996,45.24055
2,"Agence Fontaine, contrat AFEO",AF237110,Porte sectionnelle motorisée,Non,3 Rue des Abattoirs  ,ST EGREVE,33,HOMEBOX ,Roman NOIREZ,"3 Rue des Abattoirs  , ST EGREVE, France",5.6652996,45.24055
2,"Agence Fontaine, contrat AFEO",AF237111,Porte sectionnelle,Non,3 Rue des Abattoirs,ST EGREVE,33,HOMEBOX ,Roman NOIREZ,"3 Rue des Abattoirs, ST EGREVE, France",5.6652996,45.24055
2,"Agence Fontaine, contrat AFEO",AF237112,Porte sectionnelle,Non,3 Rue des Abattoirs,ST EGREVE,33,HOMEBOX ,Roman NOIREZ,"3 Rue des Abattoirs, ST EGREVE, France",5.6652996,45.24055
2,"Agence Fontaine, contrat AFEO",AF237113,Porte sectionnelle,Non,3 Rue des Abattoirs,ST EGREVE,33,HOMEBOX ,Roman NOIREZ,"3 Rue des Abattoirs, ST EGREVE, France",5.6652996,45.24055
2,"Agence Fontaine, contrat AFEO",AF237114,Porte sectionnelle,Non,3 Rue des Abattoirs,ST EGREVE,33,HOMEBOX ,Roman NOIREZ,"3 Rue des Abattoirs, ST EGREVE, France",5.6652996,45.24055
2,"Agence Fontaine, contrat AFEO",AF237115,Porte sectionnelle,Non,3 Rue des Abattoirs ,ST EGREVE,33,HOMEBOX ,Roman NOIREZ,"3 Rue des Abattoirs , ST EGREVE, France",5.6652996,45.24055
2,"Agence Fontaine, contrat AFEO",AF237116,Porte sectionnelle,Non,3 Rue des Abattoirs,ST EGREVE,33,HOMEBOX ,Roman NOIREZ,"3 Rue des Abattoirs, ST EGREVE, France",5.6652996,45.24055
2,"Agence Fontaine, contrat AFEO",AF237118,Porte sectionnelle,Non,3 Rue des Abattoirs,ST EGREVE,33,HOMEBOX ,Roman NOIREZ,"3 Rue des Abattoirs, ST EGREVE, France",5.6652996,45.24055
2,"Agence Fontaine, contrat AFEO",AF237119,Plate-Forme,Non,3 Rue des Abattoirs,ST EGREVE,33,HOMEBOX ,Roman NOIREZ,"3 Rue des Abattoirs, ST EGREVE, France",5.6652996,45.24055
2,"Agence Fontaine, contrat AFEO",AF237137,Barrière Levante,Non,3 Rue des Abattoirs,ST EGREVE,33,HOMEBOX ,Roman NOIREZ,"3 Rue des Abattoirs, ST EGREVE, France",5.6652996,45.24055
2,"Agence Fontaine, contrat AFEO",AF237138,Barrière Levante,Non,3 Rue des Abattoirs,ST EGREVE,33,HOMEBOX ,Roman NOIREZ,"3 Rue des Abattoirs, ST EGREVE, France",5.6652996,45.24055
2,"Agence Fontaine, contrat AFEO",AF237139,Barrière Levante,Non,3 Rue des Abattoirs,ST EGREVE,33,HOMEBOX ,Roman NOIREZ,"3 Rue des Abattoirs, ST EGREVE, France",5.6652996,45.24055
2,"Agence Fontaine, contrat AFEO",AF237177,Porte sectionnelle,Non,Rue Victor Hugo ,LES ABRETS EN DAUPHINE,62,Hermes - Les Abrets,Olivier VUILLAUME ,"Rue Victor Hugo , LES ABRETS EN DAUPHINE, France",5.5917826,45.5543195
2,"Agence Fontaine, contrat AFEO",AF237178,Niveleur de quai,Non,825 BD DU DOCTEUR JEAN JULES HERBERT,AIX LES BAINS,54,HERMES - Aix Les Bains,Kalifa DIOMANDE,"825 BD DU DOCTEUR JEAN JULES HERBERT, AIX LES BAINS, France",5.927728,45.694918
2,"Agence Fontaine, contrat AFEO",AF237180,Portail,Non,56 impasse des fauvettes,PREVESSIN MOENS,12,SDC VILLA SIMA,Heithem ABID,"56 impasse des fauvettes, PREVESSIN MOENS, France",6.0730723,46.26643
2,"Agence Fontaine, contrat AFEO",AF237183,Ascenseur,Non,La Grive 643,BOURGOIN JALLIEU,70,CASRA RHONE-ALPES,Guillaume LANGLOIS,"La Grive 643, BOURGOIN JALLIEU, France",5.2345921,45.6000264
2,"Agence Fontaine, contrat AFEO",AF237189,Ascenseur,Non,35 Rue Joseph Chanrion ,GRENOBLE,28,GRENOBLE ALPES METROPOLE,Xavier VICTORION,"35 Rue Joseph Chanrion , GRENOBLE, France",5.7371203,45.1894796
2,"Agence Fontaine, contrat AFEO",AF237207,EPMR elevtr pr pers a mobilité reduite,Non,35 Rue de la république,Vizille,52,CASRA RHONE-ALPES,Martin DO NASCIMENTO,"35 Rue de la république, Vizille, France",5.7718942,45.0773064
2,"Agence Fontaine, contrat AFEO",AF237210,Ascenseur,Non,Place Firmin Gautier ,GRENOBLE,22,PALAIS DE JUSTICE DE GRENOBLE ,Jean-Paul SCARINGELLA,"Place Firmin Gautier , GRENOBLE, France",5.7116991,45.1908024
2,"Agence Fontaine, contrat AFEO",AF237211,Ascenseur,Non,Place Firmin Gautier ,GRENOBLE,22,PALAIS DE JUSTICE DE GRENOBLE ,Jean-Paul SCARINGELLA,"Place Firmin Gautier , GRENOBLE, France",5.7116991,45.1908024
2,"Agence Fontaine, contrat AFEO",AF237212,Ascenseur,Non,Place Firmin Gautier ,GRENOBLE,22,PALAIS DE JUSTICE DE GRENOBLE ,Jean-Paul SCARINGELLA,"Place Firmin Gautier , GRENOBLE, France",5.7116991,45.1908024
2,"Agence Fontaine, contrat AFEO",AF237213,Ascenseur,Oui,Place Firmin Gautier ,GRENOBLE,22,PALAIS DE JUSTICE DE GRENOBLE ,Jean-Paul SCARINGELLA,"Place Firmin Gautier , GRENOBLE, France",5.7116991,45.1908024
2,"Agence Fontaine, contrat AFEO",AF237214,Ascenseur,Non,Place Firmin Gautier ,GRENOBLE,22,PALAIS DE JUSTICE DE GRENOBLE ,Jean-Paul SCARINGELLA,"Place Firmin Gautier , GRENOBLE, France",5.7116991,45.1908024
2,"Agence Fontaine, contrat AFEO",AF237215,Ascenseur,Non,Place Firmin Gautier ,GRENOBLE,22,PALAIS DE JUSTICE DE GRENOBLE ,Jean-Paul SCARINGELLA,"Place Firmin Gautier , GRENOBLE, France",5.7116991,45.1908024
2,"Agence Fontaine, contrat AFEO",AF237216,Ascenseur,Non,Place Firmin Gautier ,GRENOBLE,22,PALAIS DE JUSTICE DE GRENOBLE ,Jean-Paul SCARINGELLA,"Place Firmin Gautier , GRENOBLE, France",5.7116991,45.1908024
2,"Agence Fontaine, contrat AFEO",AF237217,Ascenseur,Non,Place Firmin Gautier ,GRENOBLE,22,PALAIS DE JUSTICE DE GRENOBLE ,Jean-Paul SCARINGELLA,"Place Firmin Gautier , GRENOBLE, France",5.7116991,45.1908024
2,"Agence Fontaine, contrat AFEO",AF237218,Ascenseur,Non,Place Firmin Gautier ,GRENOBLE,22,PALAIS DE JUSTICE DE GRENOBLE ,Jean-Paul SCARINGELLA,"Place Firmin Gautier , GRENOBLE, France",5.7116991,45.1908024
2,"Agence Fontaine, contrat AFEO",AF237219,Plate-Forme,Non,Place Firmin Gautier,GRENOBLE,22,PALAIS DE JUSTICE DE GRENOBLE ,Jean-Paul SCARINGELLA,"Place Firmin Gautier, GRENOBLE, France",5.7116991,45.1908024
2,"Agence Fontaine, contrat AFEO",2020-008-69,Monte voiture,Non,8 chemin des fermes,MEGEVE,54,LUGDUNUM ASCENSEURS,Kalifa DIOMANDE,"8 chemin des fermes, MEGEVE, France",6.616233,45.8620379
2,"Agence Fontaine, contrat AFEO",AF237227,EPMR elevtr pr pers a mobilité reduite,Non,977 route d'Huez,HUEZ,52,SDC Le Paradis B ,Martin DO NASCIMENTO,"977 route d'Huez, HUEZ, France",6.0366279,45.0846992
2,"Agence Fontaine, contrat AFEO",AF237234,Portail,Non,279 chemin de Tir-mir,Divonne les bains,12,SDC HOTEL MONT BLANC,Heithem ABID,"279 chemin de Tir-mir, Divonne les bains, France",6.124416,46.347851
2,"Agence Fontaine, contrat AFEO",2023-018-38,Ascenseur,Non,3 Rue Lazare Carnot,VOIRON,22,LUGDUNUM ASCENSEURS,Jean-Paul SCARINGELLA,"3 Rue Lazare Carnot, VOIRON, France",5.5906328,45.3670423
2,"Agence Fontaine, contrat AFEO",AF237237,Ascenseur,Non,46 Allée des Deux Mondes,GRENOBLE,52,LES TERRASSES DE MUSSET ,Martin DO NASCIMENTO,"46 Allée des Deux Mondes, GRENOBLE, France",5.7266158,45.1659908
2,"Agence Fontaine, contrat AFEO",AF237238,Ascenseur,Non,46 Allée des Deux Mondes,GRENOBLE,52,LES TERRASSES DE MUSSET ,Martin DO NASCIMENTO,"46 Allée des Deux Mondes, GRENOBLE, France",5.7266158,45.1659908
2,"Agence Fontaine, contrat AFEO",AF237239,Ascenseur,Non,46 Allée des Deux Mondes,GRENOBLE,52,LES TERRASSES DE MUSSET ,Martin DO NASCIMENTO,"46 Allée des Deux Mondes, GRENOBLE, France",5.7266158,45.1659908
2,"Agence Fontaine, contrat AFEO",AF237240,Ascenseur,Non,28 BIS AVENUE GENERAL LECLERC,VIENNE,70,Cours d'Appel de Grenoble ,Guillaume LANGLOIS,"28 BIS AVENUE GENERAL LECLERC, VIENNE, France",4.8662728,45.5137123
2,"Agence Fontaine, contrat AFEO",AF237249,Portail,Non,TRIBUNAL JUDICIAIRE ,VALENCE ,30,Cours d'Appel de Grenoble ,Karim MOKNECHE,"TRIBUNAL JUDICIAIRE , VALENCE , France",4.8919117,44.9314776
2,"Agence Fontaine, contrat AFEO",AF237250,Portail,Non,TRIBUNAL JUDICIAIRE ,VALENCE ,30,Cours d'Appel de Grenoble ,Karim MOKNECHE,"TRIBUNAL JUDICIAIRE , VALENCE , France",4.8919117,44.9314776
2,"Agence Fontaine, contrat AFEO",AF237251,Portail,Non,TRIBUNAL JUDICIAIRE ,VALENCE ,30,Cours d'Appel de Grenoble ,Karim MOKNECHE,"TRIBUNAL JUDICIAIRE , VALENCE , France",4.8919117,44.9314776
2,"Agence Fontaine, contrat AFEO",AF237252,Portail,Non,TRIBUNAL JUDICIAIRE ,VALENCE ,30,Cours d'Appel de Grenoble ,Karim MOKNECHE,"TRIBUNAL JUDICIAIRE , VALENCE , France",4.8919117,44.9314776
2,"Agence Fontaine, contrat AFEO",AF237253,Porte automatique,Non,TRIBUNAL JUDICIAIRE ,VALENCE,30,Cours d'Appel de Grenoble ,Karim MOKNECHE,"TRIBUNAL JUDICIAIRE , VALENCE, France",4.8919117,44.9314776
2,"Agence Fontaine, contrat AFEO",AF237254,Porte automatique,Non,TRIBUNAL JUDICIAIRE ,VALENCE ,30,Cours d'Appel de Grenoble ,Karim MOKNECHE,"TRIBUNAL JUDICIAIRE , VALENCE , France",4.8919117,44.9314776
2,"Agence Fontaine, contrat AFEO",AF237255,Porte automatique,Non,TRIBUNAL JUDICIAIRE ,VALENCE ,30,Cours d'Appel de Grenoble ,Karim MOKNECHE,"TRIBUNAL JUDICIAIRE , VALENCE , France",4.8919117,44.9314776
2,"Agence Fontaine, contrat AFEO",AF237272,Porte de garage,Non,601 Route du Sougey ,ST ALBAN DE MONTBEL,74,SIAEP Syndicat du Thiers,Julien TETU,"601 Route du Sougey , ST ALBAN DE MONTBEL, France",5.794203,45.557336
2,"Agence Fontaine, contrat AFEO",AF237273,Ascenseur,Non,9 Rue des Usines,VOIRON,22,SDC L'AMARYLLIS,Jean-Paul SCARINGELLA,"9 Rue des Usines, VOIRON, France",5.59362,45.354016
2,"Agence Fontaine, contrat AFEO",AF237274,Barrière Levante,Non,Impasse Le Baronnat,VALENCIN,58,SDC 9014 - ASL LE BARONNAT,Olivier VUILLAUME ,"Impasse Le Baronnat, VALENCIN, France",5.0165665,45.6134446
2,"Agence Fontaine, contrat AFEO",HC237283,Ascenseur,Non,6 RUE DE L INDUSTRIE,FONTANIL CORNILLON,52,S.R.P.M.,Martin DO NASCIMENTO,"6 RUE DE L INDUSTRIE, FONTANIL CORNILLON, France",5.6623474,45.2454151
2,"Agence Fontaine, contrat AFEO",AF237291,Porte automatique,Non,21 Place d'Armes,SAINT MARCELLIN,30,VILLE DE ST MARCELLIN ,Karim MOKNECHE,"21 Place d'Armes, SAINT MARCELLIN, France",5.3208686,45.1538841
2,"Agence Fontaine, contrat AFEO",AF237293,EPMR elevtr pr pers a mobilité reduite,Non,12 RUE AMPERE,GRENOBLE,68,CENTRE CEMOI,Léna GRAND CLEMENT,"12 RUE AMPERE, GRENOBLE, France",5.7049538,45.1848102
2,"Agence Fontaine, contrat AFEO",AF237299,Ascenseur,Non,20 clos du Buisson,ANNECY LE VIEUX,54,SDC LES CAPUCINES 3,Kalifa DIOMANDE,"20 clos du Buisson, ANNECY LE VIEUX, France",6.145448,45.914032
2,"Agence Fontaine, contrat AFEO",AF237300,Ascenseur,Non,19 clos du Buisson,ANNECY LE VIEUX,54,SDC LES CAPUCINES 3,Kalifa DIOMANDE,"19 clos du Buisson, ANNECY LE VIEUX, France",6.145238,45.913908
2,"Agence Fontaine, contrat AFEO",HC237311,Barrière Levante,Non,20 clos du Buisson,ANNECY LE VIEUX,29,SDC LES CAPUCINES 3,Houssam BOUAZIZ,"20 clos du Buisson, ANNECY LE VIEUX, France",6.145448,45.914032
2,"Agence Fontaine, contrat AFEO",AF237315,Ascenseur,Non,34 Avenue de la République ,Saint Genis Pouilly,12,LOT 1 ST GENIS POULLY - SAUVERGNY ,Heithem ABID,"34 Avenue de la République , Saint Genis Pouilly, France",6.025925,46.2438138
2,"Agence Fontaine, contrat AFEO",AF237316,Ascenseur,Non,46 Avenue de la République ,Saint Genis Pouilly,12,LOT 1 ST GENIS POULLY - SAUVERGNY ,Heithem ABID,"46 Avenue de la République , Saint Genis Pouilly, France",6.0257622,46.2437035
2,"Agence Fontaine, contrat AFEO",AF237317,Ascenseur,Non,18 Avenue de la République ,Saint Genis Pouilly,12,LOT 1 ST GENIS POULLY - SAUVERGNY ,Heithem ABID,"18 Avenue de la République , Saint Genis Pouilly, France",6.0261642,46.243847
2,"Agence Fontaine, contrat AFEO",AF237320,Porte automatique,Non,Route de Belley ,AOSTE,62,SARL PICOT PRIMEURS,Olivier VUILLAUME ,"Route de Belley , AOSTE, France",5.6088095,45.6015183
2,"Agence Fontaine, contrat AFEO",AF237332,Ascenseur,Non,11 Place de la gare,GRENOBLE,68,GARE ROUTIERE DE GRENOBLE,Léna GRAND CLEMENT,"11 Place de la gare, GRENOBLE, France",5.7145765,45.1921215
2,"Agence Fontaine, contrat AFEO",AF237345,Portail,Non,195 Rue Lavoisier,Montbonnot,33,SNEF - Marché Orange Alpes Fermeture,Roman NOIREZ,"195 Rue Lavoisier, Montbonnot, France",5.811416,45.2184032
2,"Agence Fontaine, contrat AFEO",AF237352,Porte de garage,Non,138 Route de la Douane,SAUVERNY,12,S 552 - SDC SAUVERNY VILLAGE,Heithem ABID,"138 Route de la Douane, SAUVERNY, France",6.115547,46.314963
2,"Agence Fontaine, contrat AFEO",AF237353,Porte de garage,Non,138 Route de la Douane,SAUVERNY,12,S 552 - SDC SAUVERNY VILLAGE,Heithem ABID,"138 Route de la Douane, SAUVERNY, France",6.115547,46.314963
2,"Agence Fontaine, contrat AFEO",AF237354,Portail,Non,138 Route de la Douane,SAUVERNY,12,S 552 - SDC SAUVERNY VILLAGE,Heithem ABID,"138 Route de la Douane, SAUVERNY, France",6.115547,46.314963
2,"Agence Fontaine, contrat AFEO",AF237385,Porte automatique,Non,33 rue Normandie Niemen,ECHIROLLES,33,SDC LE CUBE,Roman NOIREZ,"33 rue Normandie Niemen, ECHIROLLES, France",5.7200397,45.1490073
2,"Agence Fontaine, contrat AFEO",AF237415,Porte sectionnelle,Non,375  Avenue Albert Gruffat,SALLANCHES,54,VILLE DE SALLANCHES ,Kalifa DIOMANDE,"375  Avenue Albert Gruffat, SALLANCHES, France",6.643212,45.933178
2,"Agence Fontaine, contrat AFEO",AF237418,Ascenseur,Non,50 bis rue de la Liberté,FONTAINE,68,SDC LE PARC DES MARRONNIERS,Léna GRAND CLEMENT,"50 bis rue de la Liberté, FONTAINE, France",5.690314,45.1909007
2,"Agence Fontaine, contrat AFEO",AF237419,Ascenseur,Non,4 rue des Marronniers,FONTAINE,68,SDC LE PARC DES MARRONNIERS,Léna GRAND CLEMENT,"4 rue des Marronniers, FONTAINE, France",5.6900906,45.191097
2,"Agence Fontaine, contrat AFEO",AF237420,Ascenseur,Non,6 rue des Marronniers,FONTAINE,68,SDC LE PARC DES MARRONNIERS,Léna GRAND CLEMENT,"6 rue des Marronniers, FONTAINE, France",1.232606,48.7842419
2,"Agence Fontaine, contrat AFEO",HC237435,Porte de garage,Non,28 - 46 Avenue de Vessy,FERNEY VOLTAIRE,12,SDC LES CRETS DE FERNEY,Heithem ABID,"28 - 46 Avenue de Vessy, FERNEY VOLTAIRE, France",6.1142489,46.2642092
2,"Agence Fontaine, contrat AFEO",AF237445,Porte automatique,Non,22 Chemin du Vieux Chêne,MEYLAN,33,SNEF - ORANGE NEWS MEYLAN,Roman NOIREZ,"22 Chemin du Vieux Chêne, MEYLAN, France",5.790268,45.2089378
2,"Agence Fontaine, contrat AFEO",AF237446,Porte automatique,Non,22 Chemin du Vieux Chêne,MEYLAN,33,SNEF - ORANGE NEWS MEYLAN,Roman NOIREZ,"22 Chemin du Vieux Chêne, MEYLAN, France",5.790268,45.2089378
